지점,지점명,일시,최저기온(°C),최고기온(°C)
108,서울,1955-07-16,24.8,31.7
108,서울,1955-07-17,23.9,31.5
108,서울,1955-07-18,23.5,28.9
108,서울,1955-07-19,22.8,27.1
108,서울,1955-07-20,22.1,30.3
108,서울,1955-07-21,22.5,28.5
108,서울,1955-07-22,22.2,29
108,서울,1955-07-23,22.7,31.5
108,서울,1955-07-24,23.3,29.8
108,서울,1955-07-25,22.5,29.5
108,서울,1955-07-26,23.7,32.8
108,서울,1955-07-27,23,32.3
108,서울,1955-07-28,24.3,31.5
108,서울,1955-07-29,24.3,29.3
108,서울,1955-07-30,25,30.2
108,서울,1955-07-31,23.3,28.8
108,서울,1955-08-01,23.3,27.2
108,서울,1955-08-02,22.4,29.4
108,서울,1955-08-03,22.4,31.1
108,서울,1955-08-04,22.8,30.7
108,서울,1955-08-05,24,30.6
108,서울,1955-08-06,23,30.9
108,서울,1955-08-07,23.6,32.3
108,서울,1955-08-08,23.5,32.1
108,서울,1955-08-09,23.1,32
108,서울,1955-08-10,23.9,33.3
108,서울,1955-08-11,23.2,33.3
108,서울,1955-08-12,19.4,32.6
108,서울,1955-08-13,19.9,32.3
108,서울,1955-08-14,20.4,31.8
108,서울,1955-08-15,21.3,32.8
108,서울,1955-08-16,23.4,33.9
108,서울,1955-08-17,23.3,33.3
108,서울,1955-08-18,22.1,33.8
108,서울,1955-08-19,22.2,32.3
108,서울,1955-08-20,23.2,31.8
108,서울,1955-08-21,20.8,32.8
108,서울,1955-08-22,20.3,33
108,서울,1955-08-23,20.4,33.1
108,서울,1955-08-24,21.4,33.5
108,서울,1955-08-25,21.8,34.2
108,서울,1955-08-26,22.5,34
108,서울,1955-08-27,22.3,35
108,서울,1955-08-28,22.8,29.8
108,서울,1955-08-29,21.3,27.9
108,서울,1955-08-30,19.6,30.6
108,서울,1955-08-31,18.6,28.5
108,서울,1955-09-01,18.2,27.1
108,서울,1955-09-02,16.8,27.8
108,서울,1955-09-03,17.2,28.1
108,서울,1955-09-04,18.5,25.3
108,서울,1955-09-05,17.9,29.4
108,서울,1955-09-06,19.1,32.3
108,서울,1955-09-07,20.9,31.3
108,서울,1955-09-08,17,23.8
108,서울,1955-09-09,17.8,28.2
108,서울,1955-09-10,19.4,27.3
108,서울,1955-09-11,19.8,22.8
108,서울,1955-09-12,16.1,22.9
108,서울,1955-09-13,17.8,25.1
108,서울,1955-09-14,19,26.2
108,서울,1955-09-15,15.1,26.5
108,서울,1955-09-16,16.4,27.4
108,서울,1955-09-17,18,24
108,서울,1955-09-18,16.6,24.9
108,서울,1955-09-19,13.6,25.9
108,서울,1955-09-20,15.1,26.5
108,서울,1955-09-21,14.7,27.4
108,서울,1955-09-22,15.9,20.1
108,서울,1955-09-23,15.4,23.4
108,서울,1955-09-24,11,25.3
108,서울,1955-09-25,11,26
108,서울,1955-09-26,15.6,24.2
108,서울,1955-09-27,13,26.9
108,서울,1955-09-28,12.5,26.2
108,서울,1955-09-29,13.3,27.2
108,서울,1955-09-30,15.2,27.6
108,서울,1955-10-01,12,27.3
108,서울,1955-10-02,15.7,27.2
108,서울,1955-10-03,14.1,23.9
108,서울,1955-10-04,11.4,25.2
108,서울,1955-10-05,12.6,24.2
108,서울,1955-10-06,13.1,16.1
108,서울,1955-10-07,5,13.6
108,서울,1955-10-08,1.3,15.2
108,서울,1955-10-09,3.6,18.9
108,서울,1955-10-10,8.8,19.4
108,서울,1955-10-11,5.7,20.2
108,서울,1955-10-12,5,21.3
108,서울,1955-10-13,9.8,14.3
108,서울,1955-10-14,10.1,15.9
108,서울,1955-10-15,9.9,17.9
108,서울,1955-10-16,7.3,19.4
108,서울,1955-10-17,9.9,17.2
108,서울,1955-10-18,7.8,16.1
108,서울,1955-10-19,3.7,17.8
108,서울,1955-10-20,5.8,15.1
108,서울,1955-10-21,5.1,13.8
108,서울,1955-10-22,2.2,15.2
108,서울,1955-10-23,4.2,16.7
108,서울,1955-10-24,5.9,19.7
108,서울,1955-10-25,8.1,19.2
108,서울,1955-10-26,9.4,21
108,서울,1955-10-27,7.7,19.9
108,서울,1955-10-28,11.4,16.1
108,서울,1955-10-29,6.7,17.7
108,서울,1955-10-30,1.7,10.3
108,서울,1955-10-31,1.4,14.7
108,서울,1955-11-01,4.3,17.3
108,서울,1955-11-02,3.2,11.9
108,서울,1955-11-03,3.4,12.2
108,서울,1955-11-04,2.6,12.7
108,서울,1955-11-05,.5,10.1
108,서울,1955-11-06,-1.6,5.1
108,서울,1955-11-07,-2.6,5.8
108,서울,1955-11-08,-2.5,6.6
108,서울,1955-11-09,-2.8,4.9
108,서울,1955-11-10,-3.3,8.9
108,서울,1955-11-11,-1.5,11.9
108,서울,1955-11-12,4.1,14.1
108,서울,1955-11-13,4.8,16.8
108,서울,1955-11-14,3.1,18.3
108,서울,1955-11-15,3.7,13.6
108,서울,1955-11-16,-2.8,3.7
108,서울,1955-11-17,-4.1,8.9
108,서울,1955-11-18,-.8,10.9
108,서울,1955-11-19,-.2,10.7
108,서울,1955-11-20,1.3,10.9
108,서울,1955-11-21,5.7,8.5
108,서울,1955-11-22,3.7,9.5
108,서울,1955-11-23,1.2,8.3
108,서울,1955-11-24,-.9,11.4
108,서울,1955-11-25,4.9,14
108,서울,1955-11-26,1.6,12.6
108,서울,1955-11-27,5.3,13.5
108,서울,1955-11-28,2.7,9.2
108,서울,1955-11-29,2.9,9.4
108,서울,1955-11-30,1.4,9
108,서울,1955-12-01,-2.4,7.8
108,서울,1955-12-02,-4.5,6.9
108,서울,1955-12-03,-1.7,9.8
108,서울,1955-12-04,.7,10.6
108,서울,1955-12-05,.6,12.9
108,서울,1955-12-06,-3.5,2.7
108,서울,1955-12-07,-4.2,1.3
108,서울,1955-12-08,-4.5,2.8
108,서울,1955-12-09,-5.4,4.9
108,서울,1955-12-10,-2.1,5.4
108,서울,1955-12-11,4,12.6
108,서울,1955-12-12,-.3,10.7
108,서울,1955-12-13,2.9,10.1
108,서울,1955-12-14,3.6,8.7
108,서울,1955-12-15,-3,8.6
108,서울,1955-12-16,-5.8,.3
108,서울,1955-12-17,-9.7,-3.1
108,서울,1955-12-18,-7.5,2.1
108,서울,1955-12-19,-4.5,8
108,서울,1955-12-20,-.5,2.6
108,서울,1955-12-21,-7.2,.6
108,서울,1955-12-22,-9.7,-1.3
108,서울,1955-12-23,-4.3,5.4
108,서울,1955-12-24,-.5,1.4
108,서울,1955-12-25,-2,7.6
108,서울,1955-12-26,1.1,7.8
108,서울,1955-12-27,.2,9.1
108,서울,1955-12-28,-4.7,2.9
108,서울,1955-12-29,-7.8,-2.2
108,서울,1955-12-30,-9.5,-3.5
108,서울,1955-12-31,-9.2,-2.9
108,서울,1956-01-01,-10.1,-.8
108,서울,1956-01-02,-9.7,1
108,서울,1956-01-03,-8.5,5.7
108,서울,1956-01-04,-3,8.7
108,서울,1956-01-05,-3.1,1.8
108,서울,1956-01-06,-10.1,-2.8
108,서울,1956-01-07,-13.8,-8.3
108,서울,1956-01-08,-15,-7.5
108,서울,1956-01-09,-15.7,-6.9
108,서울,1956-01-10,-14.3,-.5
108,서울,1956-01-11,-7.9,-1.8
108,서울,1956-01-12,-7.5,3.5
108,서울,1956-01-13,-6.8,2.9
108,서울,1956-01-14,-9.8,.3
108,서울,1956-01-15,-6.8,.9
108,서울,1956-01-16,-11.1,1.3
108,서울,1956-01-17,-3,6.4
108,서울,1956-01-18,-2.9,4.6
108,서울,1956-01-19,-6.9,.7
108,서울,1956-01-20,-6.1,1.2
108,서울,1956-01-21,-3.1,-.1
108,서울,1956-01-22,-11.1,-.9
108,서울,1956-01-23,-13.4,-4.9
108,서울,1956-01-24,-12.9,-3.2
108,서울,1956-01-25,-12,-4.3
108,서울,1956-01-26,-9.4,-1.1
108,서울,1956-01-27,-5.6,3.9
108,서울,1956-01-28,-6.1,1.4
108,서울,1956-01-29,-8.7,3.5
108,서울,1956-01-30,-2.3,6.7
108,서울,1956-01-31,-8,1.9
108,서울,1956-02-01,-10.9,-1.3
108,서울,1956-02-02,-10,2.1
108,서울,1956-02-03,-8.6,4.3
108,서울,1956-02-04,-3,5.1
108,서울,1956-02-05,-6.7,1.3
108,서울,1956-02-06,-4.5,6
108,서울,1956-02-07,-2.8,3.9
108,서울,1956-02-08,-10.5,.3
108,서울,1956-02-09,-12.6,-3.9
108,서울,1956-02-10,-12.4,-2.9
108,서울,1956-02-11,-10.6,-2.3
108,서울,1956-02-12,-9.4,1.3
108,서울,1956-02-13,-9.1,4
108,서울,1956-02-14,-3.9,5.3
108,서울,1956-02-15,-5.9,3.4
108,서울,1956-02-16,-11.6,-5.3
108,서울,1956-02-17,-13.1,-5.9
108,서울,1956-02-18,-12.7,-2.2
108,서울,1956-02-19,-9.8,-.4
108,서울,1956-02-20,-8.6,0
108,서울,1956-02-21,-11,-2
108,서울,1956-02-22,-9.6,.7
108,서울,1956-02-23,-5.1,4.1
108,서울,1956-02-24,-8.6,2.9
108,서울,1956-02-25,-8.8,6.5
108,서울,1956-02-26,-.9,7.2
108,서울,1956-02-27,.4,6
108,서울,1956-02-28,-3.2,1.1
108,서울,1956-02-29,-5.1,.1
108,서울,1956-03-01,-5.3,1.5
108,서울,1956-03-02,-7.5,2.8
108,서울,1956-03-03,-2.2,1.1
108,서울,1956-03-04,-4.2,4.8
108,서울,1956-03-05,-1.9,8.4
108,서울,1956-03-06,-.7,4.1
108,서울,1956-03-07,-3.6,.9
108,서울,1956-03-08,-6.9,.3
108,서울,1956-03-09,-6.8,2.1
108,서울,1956-03-10,-5.5,2.7
108,서울,1956-03-11,-6.4,-.3
108,서울,1956-03-12,-8.5,-.3
108,서울,1956-03-13,-4.1,8.8
108,서울,1956-03-14,-.2,11.2
108,서울,1956-03-15,7.7,14.9
108,서울,1956-03-16,3.1,14.5
108,서울,1956-03-17,2.2,8.5
108,서울,1956-03-18,2.6,8.1
108,서울,1956-03-19,1.5,9.8
108,서울,1956-03-20,1,10.5
108,서울,1956-03-21,.3,9.7
108,서울,1956-03-22,5.6,15.6
108,서울,1956-03-23,9.6,12.1
108,서울,1956-03-24,7.5,11.9
108,서울,1956-03-25,-.1,7.5
108,서울,1956-03-26,.1,7.1
108,서울,1956-03-27,1.1,12.7
108,서울,1956-03-28,2.3,12.5
108,서울,1956-03-29,5.6,15.7
108,서울,1956-03-30,3.1,11.7
108,서울,1956-03-31,.5,15.8
108,서울,1956-04-01,3.7,8.9
108,서울,1956-04-02,1.4,5.5
108,서울,1956-04-03,2.4,8.8
108,서울,1956-04-04,2.2,11.3
108,서울,1956-04-05,2.3,13.3
108,서울,1956-04-06,2.9,10.4
108,서울,1956-04-07,4.8,9.5
108,서울,1956-04-08,4.8,11.1
108,서울,1956-04-09,1.9,14.1
108,서울,1956-04-10,4.9,12.9
108,서울,1956-04-11,3.7,14
108,서울,1956-04-12,7.1,13.9
108,서울,1956-04-13,6.4,19.4
108,서울,1956-04-14,11.7,18.2
108,서울,1956-04-15,11.1,21.4
108,서울,1956-04-16,7.9,15.3
108,서울,1956-04-17,4.6,14.3
108,서울,1956-04-18,6.2,13.5
108,서울,1956-04-19,8.1,13.4
108,서울,1956-04-20,5.5,16.3
108,서울,1956-04-21,4.7,21.4
108,서울,1956-04-22,8.5,21.4
108,서울,1956-04-23,6.9,17.7
108,서울,1956-04-24,4.1,16.7
108,서울,1956-04-25,7.3,17.6
108,서울,1956-04-26,6.9,14.1
108,서울,1956-04-27,3.6,14
108,서울,1956-04-28,3.8,14.5
108,서울,1956-04-29,3.3,16.1
108,서울,1956-04-30,5.1,18.4
108,서울,1956-05-01,7.4,20.7
108,서울,1956-05-02,6.3,15.3
108,서울,1956-05-03,7.1,21.5
108,서울,1956-05-04,9.1,26.7
108,서울,1956-05-05,7.6,22.5
108,서울,1956-05-06,7.6,17.8
108,서울,1956-05-07,9.8,17
108,서울,1956-05-08,7.4,22.5
108,서울,1956-05-09,9,22.1
108,서울,1956-05-10,9.4,14.6
108,서울,1956-05-11,8.5,16.5
108,서울,1956-05-12,7.7,18.7
108,서울,1956-05-13,9.1,20.1
108,서울,1956-05-14,8.3,21.7
108,서울,1956-05-15,9.8,22.3
108,서울,1956-05-16,10.3,22.9
108,서울,1956-05-17,9.8,20.1
108,서울,1956-05-18,10.6,25
108,서울,1956-05-19,10.1,20
108,서울,1956-05-20,13,26.2
108,서울,1956-05-21,14.1,24.4
108,서울,1956-05-22,14.7,25.6
108,서울,1956-05-23,14.1,22.3
108,서울,1956-05-24,13.2,24.8
108,서울,1956-05-25,11.7,16.4
108,서울,1956-05-26,11.9,19.5
108,서울,1956-05-27,12.9,22.7
108,서울,1956-05-28,12.1,26.4
108,서울,1956-05-29,14.4,24.1
108,서울,1956-05-30,14.3,21.5
108,서울,1956-05-31,12.5,24.6
108,서울,1956-06-01,16.2,27.8
108,서울,1956-06-02,17.4,31.3
108,서울,1956-06-03,18.8,30.6
108,서울,1956-06-04,18,25.5
108,서울,1956-06-05,17,24.4
108,서울,1956-06-06,16.1,25.1
108,서울,1956-06-07,17.2,25.7
108,서울,1956-06-08,15.8,22.3
108,서울,1956-06-09,16.9,28.8
108,서울,1956-06-10,16.7,28.3
108,서울,1956-06-11,14.9,20.9
108,서울,1956-06-12,14.5,23.4
108,서울,1956-06-13,14.2,21.5
108,서울,1956-06-14,16.1,24.9
108,서울,1956-06-15,16.1,29.4
108,서울,1956-06-16,15.5,27.9
108,서울,1956-06-17,15.7,17.9
108,서울,1956-06-18,15.6,23.7
108,서울,1956-06-19,17,24.7
108,서울,1956-06-20,16.9,21.8
108,서울,1956-06-21,16.7,25.3
108,서울,1956-06-22,17,20.7
108,서울,1956-06-23,14.3,21
108,서울,1956-06-24,12.4,24.9
108,서울,1956-06-25,15.2,21.3
108,서울,1956-06-26,13.7,17.4
108,서울,1956-06-27,13.1,19.5
108,서울,1956-06-28,14.4,26.5
108,서울,1956-06-29,16.6,28.3
108,서울,1956-06-30,19.6,27.9
108,서울,1956-07-01,20.4,29.7
108,서울,1956-07-02,19.4,26.5
108,서울,1956-07-03,17.6,27.9
108,서울,1956-07-04,19.1,24.1
108,서울,1956-07-05,19.3,22.4
108,서울,1956-07-06,18.7,28.1
108,서울,1956-07-07,17.5,27.4
108,서울,1956-07-08,17.8,28.1
108,서울,1956-07-09,18.5,26.1
108,서울,1956-07-10,21.3,28.2
108,서울,1956-07-11,22.4,29.7
108,서울,1956-07-12,21.9,31
108,서울,1956-07-13,22.1,25.3
108,서울,1956-07-14,21.7,23.8
108,서울,1956-07-15,21.4,24.5
108,서울,1956-07-16,19.7,23.7
108,서울,1956-07-17,19.5,30
108,서울,1956-07-18,21,23.3
108,서울,1956-07-19,21.5,26.7
108,서울,1956-07-20,22.8,30.3
108,서울,1956-07-21,24.1,30.7
108,서울,1956-07-22,24.7,29.3
108,서울,1956-07-23,22.1,26.7
108,서울,1956-07-24,21.8,27.7
108,서울,1956-07-25,23.9,30.8
108,서울,1956-07-26,22.8,26.7
108,서울,1956-07-27,24.9,31.7
108,서울,1956-07-28,23.9,28
108,서울,1956-07-29,24.2,33
108,서울,1956-07-30,24.7,33.9
108,서울,1956-07-31,25.5,34.7
108,서울,1956-08-01,25.5,34.9
108,서울,1956-08-02,26.4,35
108,서울,1956-08-03,26.3,34.4
108,서울,1956-08-04,25.2,32.7
108,서울,1956-08-05,24.4,31.2
108,서울,1956-08-06,23.9,28.9
108,서울,1956-08-07,24.2,28.4
108,서울,1956-08-08,23.8,30.6
108,서울,1956-08-09,24.4,32.2
108,서울,1956-08-10,23.9,33.7
108,서울,1956-08-11,22.7,32.7
108,서울,1956-08-12,23.4,32.6
108,서울,1956-08-13,22.3,30.3
108,서울,1956-08-14,21.8,32.1
108,서울,1956-08-15,21.9,30.5
108,서울,1956-08-16,22.5,29.5
108,서울,1956-08-17,17.9,27.3
108,서울,1956-08-18,15.5,27.6
108,서울,1956-08-19,17.3,29.6
108,서울,1956-08-20,19.4,28.7
108,서울,1956-08-21,17.5,29.1
108,서울,1956-08-22,19.4,29.2
108,서울,1956-08-23,17.3,22.7
108,서울,1956-08-24,16.7,25.5
108,서울,1956-08-25,16.7,27.3
108,서울,1956-08-26,19.8,27.9
108,서울,1956-08-27,18.8,26.8
108,서울,1956-08-28,18.8,26.8
108,서울,1956-08-29,19.3,29.3
108,서울,1956-08-30,18.3,30.3
108,서울,1956-08-31,18.5,25.3
108,서울,1956-09-01,20,24.2
108,서울,1956-09-02,19.9,30.2
108,서울,1956-09-03,21.7,30.3
108,서울,1956-09-04,21.2,27.5
108,서울,1956-09-05,23.9,29.5
108,서울,1956-09-06,18.7,26.1
108,서울,1956-09-07,17.7,27.3
108,서울,1956-09-08,17.4,28.6
108,서울,1956-09-09,16.7,18.7
108,서울,1956-09-10,16.1,24.9
108,서울,1956-09-11,15.6,24.6
108,서울,1956-09-12,18.5,26.5
108,서울,1956-09-13,17.3,26.6
108,서울,1956-09-14,16.9,28.6
108,서울,1956-09-15,17.6,22.8
108,서울,1956-09-16,16.3,27
108,서울,1956-09-17,15.9,27.7
108,서울,1956-09-18,15.7,27.7
108,서울,1956-09-19,15.9,20.7
108,서울,1956-09-20,14.3,26.9
108,서울,1956-09-21,16.6,20.7
108,서울,1956-09-22,16.3,28.6
108,서울,1956-09-23,17.4,29.6
108,서울,1956-09-24,17.7,26.1
108,서울,1956-09-25,11.4,20.9
108,서울,1956-09-26,9.1,19.5
108,서울,1956-09-27,7.5,20.3
108,서울,1956-09-28,8.1,23.4
108,서울,1956-09-29,11.4,24.5
108,서울,1956-09-30,10.6,24.5
108,서울,1956-10-01,12.8,24.9
108,서울,1956-10-02,7.8,22.8
108,서울,1956-10-03,4.4,18.8
108,서울,1956-10-04,6.2,19.5
108,서울,1956-10-05,9.2,22.8
108,서울,1956-10-06,13,22.1
108,서울,1956-10-07,14.4,23.9
108,서울,1956-10-08,13.7,17.3
108,서울,1956-10-09,13.9,22.7
108,서울,1956-10-10,11.9,19.2
108,서울,1956-10-11,4.3,12.2
108,서울,1956-10-12,2.5,18.6
108,서울,1956-10-13,8.7,20.2
108,서울,1956-10-14,7.7,20.4
108,서울,1956-10-15,9,20.7
108,서울,1956-10-16,8.9,21.1
108,서울,1956-10-17,7.8,20.4
108,서울,1956-10-18,7.7,21.7
108,서울,1956-10-19,1.9,14.9
108,서울,1956-10-20,-1.1,13.4
108,서울,1956-10-21,4.2,16.3
108,서울,1956-10-22,3.1,20.4
108,서울,1956-10-23,8.1,18.1
108,서울,1956-10-24,5.1,15.7
108,서울,1956-10-25,3.7,15.2
108,서울,1956-10-26,1.9,16.7
108,서울,1956-10-27,5.2,21.2
108,서울,1956-10-28,6.4,22.8
108,서울,1956-10-29,9.1,21.9
108,서울,1956-10-30,8,16.7
108,서울,1956-10-31,3.9,14.1
108,서울,1956-11-01,4.1,17.7
108,서울,1956-11-02,8.9,20.6
108,서울,1956-11-03,4.1,19.5
108,서울,1956-11-04,.9,12.4
108,서울,1956-11-05,2.7,13.8
108,서울,1956-11-06,.1,8.9
108,서울,1956-11-07,-2.7,9.9
108,서울,1956-11-08,3.9,17.2
108,서울,1956-11-09,7.1,19.1
108,서울,1956-11-10,7,14.3
108,서울,1956-11-11,1,10.5
108,서울,1956-11-12,-1.7,5.3
108,서울,1956-11-13,1.2,12
108,서울,1956-11-14,-2.2,10.5
108,서울,1956-11-15,-5,1.9
108,서울,1956-11-16,-7.9,-.2
108,서울,1956-11-17,-7.5,3.5
108,서울,1956-11-18,-1.5,10.7
108,서울,1956-11-19,.3,9.2
108,서울,1956-11-20,-2.6,6.8
108,서울,1956-11-21,-2.9,5.1
108,서울,1956-11-22,-3.9,3.4
108,서울,1956-11-23,-4.9,2
108,서울,1956-11-24,-7.3,1.5
108,서울,1956-11-25,-7.8,4.8
108,서울,1956-11-26,-1.9,8.9
108,서울,1956-11-27,-6.8,.5
108,서울,1956-11-28,-8.8,3.3
108,서울,1956-11-29,-7,.3
108,서울,1956-11-30,-8.6,-.8
108,서울,1956-12-01,-5.5,-.7
108,서울,1956-12-02,-2,7.5
108,서울,1956-12-03,-1.8,8.9
108,서울,1956-12-04,-7,7.4
108,서울,1956-12-05,-9.7,-3.7
108,서울,1956-12-06,-7.9,-1.3
108,서울,1956-12-07,-9.5,1.3
108,서울,1956-12-08,-12.4,-4.8
108,서울,1956-12-09,-14.1,-8
108,서울,1956-12-10,-15,-8.3
108,서울,1956-12-11,-14.1,-4.1
108,서울,1956-12-12,-12.2,-1.3
108,서울,1956-12-13,-11.3,-2.7
108,서울,1956-12-14,-13.1,-6.9
108,서울,1956-12-15,-13.5,-6.2
108,서울,1956-12-16,-13.3,-.9
108,서울,1956-12-17,-8.2,-2.8
108,서울,1956-12-18,-11.1,-2.1
108,서울,1956-12-19,-8.7,-2.9
108,서울,1956-12-20,-11.6,-.5
108,서울,1956-12-21,-13,-4.2
108,서울,1956-12-22,-14.4,-8.3
108,서울,1956-12-23,-15.1,-6.6
108,서울,1956-12-24,-14.7,-5.5
108,서울,1956-12-25,-14.2,-3.9
108,서울,1956-12-26,-11.1,1
108,서울,1956-12-27,-4.7,1
108,서울,1956-12-28,-2.4,4
108,서울,1956-12-29,-4.5,7.8
108,서울,1956-12-30,-.9,6.3
108,서울,1956-12-31,.5,6.2
108,서울,1957-01-01,-2.8,6.6
108,서울,1957-01-02,1.5,6.3
108,서울,1957-01-03,-1.6,5.1
108,서울,1957-01-04,-3.7,3.2
108,서울,1957-01-05,-5.8,1.4
108,서울,1957-01-06,-10.2,-3.3
108,서울,1957-01-07,-12.3,-2.3
108,서울,1957-01-08,-11,.5
108,서울,1957-01-09,-6.4,1.2
108,서울,1957-01-10,-3.8,1.6
108,서울,1957-01-11,-8.2,.7
108,서울,1957-01-12,-14.2,-6.9
108,서울,1957-01-13,-14.1,-.7
108,서울,1957-01-14,-4.1,1.5
108,서울,1957-01-15,-6.2,-.1
108,서울,1957-01-16,-9.5,-.7
108,서울,1957-01-17,-11.3,-.7
108,서울,1957-01-18,-7.9,-1.3
108,서울,1957-01-19,-11.8,-1.8
108,서울,1957-01-20,-12.2,-3.1
108,서울,1957-01-21,-13.1,-4.7
108,서울,1957-01-22,-14.5,-.5
108,서울,1957-01-23,-11.1,.5
108,서울,1957-01-24,-2.4,4.6
108,서울,1957-01-25,-5.5,5.8
108,서울,1957-01-26,-1.1,2.8
108,서울,1957-01-27,-4.2,.7
108,서울,1957-01-28,-6.3,3.3
108,서울,1957-01-29,-1.8,3.4
108,서울,1957-01-30,-8.3,-1.5
108,서울,1957-01-31,-11.9,-6.4
108,서울,1957-02-01,-12.3,-4.5
108,서울,1957-02-02,-10.4,1.6
108,서울,1957-02-03,-1.1,5.4
108,서울,1957-02-04,-.3,5.5
108,서울,1957-02-05,-2.2,6.2
108,서울,1957-02-06,-.9,2.9
108,서울,1957-02-07,-1.6,3.4
108,서울,1957-02-08,-3.8,4.1
108,서울,1957-02-09,-14,-3.6
108,서울,1957-02-10,-15.8,-10.3
108,서울,1957-02-11,-17.3,-7.2
108,서울,1957-02-12,-14.1,-4.4
108,서울,1957-02-13,-13.8,-2.5
108,서울,1957-02-14,-8.3,.9
108,서울,1957-02-15,-9.6,-.1
108,서울,1957-02-16,-11.4,-4.2
108,서울,1957-02-17,-11.7,-2.8
108,서울,1957-02-18,-10.3,-2.3
108,서울,1957-02-19,-13.4,-3.8
108,서울,1957-02-20,-9.2,0
108,서울,1957-02-21,-5.7,1.4
